frame,elbow_angle,knee_angle,back_angle,feedback
12252,91.67878957121826,30.504385189544216,103.87240266264654,Straighten your arm; Do not bend your knee too much; Keep your back straight
12253,83.4468504106263,25.928899336267488,103.0953513488015,Straighten your arm; Do not bend your knee too much; Keep your back straight
12254,82.36779257020548,26.030359468458485,101.77530121126061,Straighten your arm; Do not bend your knee too much; Keep your back straight
12255,77.03696156314086,18.425147928383293,101.04894265786781,Straighten your arm; Do not bend your knee too much; Keep your back straight
12256,76.17675337915628,15.85378852610116,101.21424303364628,Straighten your arm; Do not bend your knee too much; Keep your back straight
12257,72.62680975212038,13.253230273431528,101.64216403675877,Straighten your arm; Do not bend your knee too much; Keep your back straight
12258,59.99503433504031,18.373923571105713,103.14016279521984,Straighten your arm; Do not bend your knee too much; Keep your back straight
12259,62.22352458051129,19.707824610998816,103.11583725956899,Straighten your arm; Do not bend your knee too much; Keep your back straight
12260,65.02515365910595,23.194551939358533,103.5118458099236,Straighten your arm; Do not bend your knee too much; Keep your back straight
12261,72.73107161669803,26.38691564387071,104.72502911125471,Straighten your arm; Do not bend your knee too much; Keep your back straight
12262,80.34923894386037,31.99784635190442,108.25787299076089,Straighten your arm; Do not bend your knee too much; Keep your back straight
12263,83.91244525278952,58.93599802791251,115.35544662154803,Straighten your arm; Do not bend your knee too much; Keep your back straight
12264,94.68456138443442,66.43761608565337,119.89390935723205,Straighten your arm; Do not bend your knee too much; Keep your back straight
12265,95.81682448926342,73.35673708765665,123.94363266051852,Straighten your arm; Do not bend your knee too much; Keep your back straight
12266,101.1670931513173,75.24841805309653,123.6687994592355,Straighten your arm; Do not bend your knee too much; Keep your back straight
12267,127.55178285521487,85.78790113086262,125.84407667348425,Straighten your arm; Do not bend your knee too much; Keep your back straight
12268,141.68223357920692,94.51565178292437,129.2089816175615,Straighten your arm; Do not bend your knee too much; Keep your back straight
12269,147.32794950035017,104.19617631302738,132.6726418942199,Straighten your arm; Do not bend your knee too much; Keep your back straight
12270,134.3809646674538,119.67154315645665,139.14246670454298,Straighten your arm; Do not bend your knee too much; Keep your back straight
12271,133.25230532971395,133.49749191426608,144.76547306093678,Straighten your arm; Do not bend your knee too much; Keep your back straight
12272,139.4743462158061,142.9382568807449,149.80749138366846,Straighten your arm; Do not bend your knee too much; Keep your back straight
12273,140.18815840683413,146.2117445183819,152.20314919607554,Straighten your arm; Do not bend your knee too much; Keep your back straight
12274,140.28289047076032,143.25508707536707,151.60196220237776,Straighten your arm; Do not bend your knee too much; Keep your back straight
12275,141.1828924211599,135.06367074383604,148.78908052091955,Straighten your arm; Do not bend your knee too much; Keep your back straight
12276,134.0004127780691,126.3404446729281,145.35182654235248,Straighten your arm; Do not bend your knee too much; Keep your back straight
12277,133.89188250951918,118.29738233434246,142.02880264968226,Straighten your arm; Do not bend your knee too much; Keep your back straight
12278,136.46686896018775,104.9794935469228,134.4963883244066,Straighten your arm; Do not bend your knee too much; Keep your back straight
12279,140.73240321874562,95.31652655596561,132.3007875079113,Straighten your arm; Do not bend your knee too much; Keep your back straight
12280,147.72329772746664,83.49902850191535,127.37854941849362,Straighten your arm; Do not bend your knee too much; Keep your back straight
12281,142.65102648735342,62.38806125322962,122.11587712681967,Straighten your arm; Do not bend your knee too much; Keep your back straight
12282,127.7321983650075,62.90308426798981,122.40925608438675,Straighten your arm; Do not bend your knee too much; Keep your back straight
12283,122.23678145681004,60.61765086313518,120.06066111635103,Straighten your arm; Do not bend your knee too much; Keep your back straight
12284,111.7583457783576,55.36377048739628,118.1660906120481,Straighten your arm; Do not bend your knee too much; Keep your back straight
12285,100.99102263187115,44.66496948499368,112.20621745302884,Straighten your arm; Do not bend your knee too much; Keep your back straight
12286,94.16049517508674,36.24267990033865,105.61414954799662,Straighten your arm; Do not bend your knee too much; Keep your back straight
12287,100.69212250296536,31.64115090921975,104.75541340404746,Straighten your arm; Do not bend your knee too much; Keep your back straight
12288,98.2596483346194,26.81536278256683,103.05308167094839,Straighten your arm; Do not bend your knee too much; Keep your back straight
12289,75.98224973345,21.223537489145386,101.44684182080792,Straighten your arm; Do not bend your knee too much; Keep your back straight
12290,70.60964762747686,17.62357602055198,100.21737402256133,Straighten your arm; Do not bend your knee too much; Keep your back straight
12291,64.06231376917387,14.924737059298367,99.67434885205424,Straighten your arm; Do not bend your knee too much; Keep your back straight
12292,60.805359926958964,16.166586989723346,100.40537085483179,Straighten your arm; Do not bend your knee too much; Keep your back straight
12293,59.45863963027573,20.67122294462399,101.80801028148227,Straighten your arm; Do not bend your knee too much; Keep your back straight
12294,66.35088716841821,22.98719165911016,102.05802876684436,Straighten your arm; Do not bend your knee too much; Keep your back straight
12295,69.9841964004673,36.559371646152634,101.35441292233801,Straighten your arm; Do not bend your knee too much; Keep your back straight
12296,73.44417121278265,38.750698701051384,103.97557531818514,Straighten your arm; Do not bend your knee too much; Keep your back straight
12297,78.99370674103763,39.132175973961196,108.70073647802394,Straighten your arm; Do not bend your knee too much; Keep your back straight
12298,87.89263909177062,68.68830347165365,118.33161909404197,Straighten your arm; Do not bend your knee too much; Keep your back straight
12299,95.21823791416114,67.5096114616782,120.21625870895014,Straighten your arm; Do not bend your knee too much; Keep your back straight
12300,101.10321571346468,71.9036127285368,124.52820880331079,Straighten your arm; Do not bend your knee too much; Keep your back straight
12301,103.25368214306529,76.75806225927063,122.77855082185621,Straighten your arm; Do not bend your knee too much; Keep your back straight
12302,114.68207181265082,91.93632599388182,126.14682944726628,Straighten your arm; Do not bend your knee too much; Keep your back straight
12303,136.91235466164088,95.53459654463421,124.51911182779479,Straighten your arm; Do not bend your knee too much; Keep your back straight
12304,134.52880891935868,99.91725017193095,126.25153403648522,Straighten your arm; Do not bend your knee too much; Keep your back straight
12305,125.91047427268572,110.17754619931047,131.11396687399548,Straighten your arm; Do not bend your knee too much; Keep your back straight
12306,123.09846841657689,125.97859825225662,140.3404548027815,Straighten your arm; Do not bend your knee too much; Keep your back straight
12307,133.87860293505346,133.15156048568272,144.31143226002592,Straighten your arm; Do not bend your knee too much; Keep your back straight
12308,134.91784824493809,139.93023950049275,147.47577269893588,Straighten your arm; Do not bend your knee too much; Keep your back straight
12309,138.28464088446088,140.22604924532146,148.4468491009476,Straighten your arm; Do not bend your knee too much; Keep your back straight
12310,138.23307385026754,136.7788112406895,148.74557021902174,Straighten your arm; Do not bend your knee too much; Keep your back straight
12311,141.38520909012001,127.68244160303007,146.12482997727582,Straighten your arm; Do not bend your knee too much; Keep your back straight
12312,136.9280216874783,121.47328810253849,144.01201815924614,Straighten your arm; Do not bend your knee too much; Keep your back straight
12313,121.7936234474999,119.96943650906009,143.26762197108306,Straighten your arm; Do not bend your knee too much; Keep your back straight
12314,124.43192880497958,111.16315407587703,140.14590911467897,Straighten your arm; Do not bend your knee too much; Keep your back straight
12315,126.37706002268523,100.25181604944397,137.82739729427047,Straighten your arm; Do not bend your knee too much; Keep your back straight
12316,148.7202298538906,67.89074599507408,122.80131649667202,Straighten your arm; Do not bend your knee too much; Keep your back straight
12317,147.82358313356718,58.845137391736195,120.60233428262157,Straighten your arm; Do not bend your knee too much; Keep your back straight
12318,139.3905613547859,62.35442067743173,124.76917049409212,Straighten your arm; Do not bend your knee too much; Keep your back straight
12319,133.826083386274,65.57150183438249,124.83886053862133,Straighten your arm; Do not bend your knee too much; Keep your back straight
12320,125.31926696408968,48.952614032719204,123.53675123573743,Straighten your arm; Do not bend your knee too much; Keep your back straight
12321,119.2132224615316,43.72622862821098,115.760759579942,Straighten your arm; Do not bend your knee too much; Keep your back straight
12322,106.0457898018053,32.73711724232185,110.71118421949673,Straighten your arm; Do not bend your knee too much; Keep your back straight
12323,104.85494091974289,39.466808723018275,111.46884454343294,Straighten your arm; Do not bend your knee too much; Keep your back straight
12324,109.13887864772913,35.61222097274454,108.02018889702933,Straighten your arm; Do not bend your knee too much; Keep your back straight
12325,96.03225881961228,23.261435044497272,106.10321155177124,Straighten your arm; Do not bend your knee too much; Keep your back straight
12326,88.29386456089414,21.412652365121936,104.4408149898171,Straighten your arm; Do not bend your knee too much; Keep your back straight
12327,80.35076721470712,20.567611479816065,102.90722962573984,Straighten your arm; Do not bend your knee too much; Keep your back straight
12328,74.24560058431767,21.106255864760847,101.7461253262162,Straighten your arm; Do not bend your knee too much; Keep your back straight
12329,85.60032962547517,20.7906568576773,101.74264021437665,Straighten your arm; Do not bend your knee too much; Keep your back straight
12330,83.61795881416157,18.24775965533577,102.81605092791771,Straighten your arm; Do not bend your knee too much; Keep your back straight
12331,82.02209761942119,21.258193890250347,103.75677551327317,Straighten your arm; Do not bend your knee too much; Keep your back straight
12332,74.73529275812479,22.5939603772208,103.20336025853835,Straighten your arm; Do not bend your knee too much; Keep your back straight
12333,71.5874007664703,27.937194828030933,105.24458705412336,Straighten your arm; Do not bend your knee too much; Keep your back straight
12334,67.39964599989162,27.536407000635702,106.98578694351102,Straighten your arm; Do not bend your knee too much; Keep your back straight
12335,76.57916199202664,56.98526435950157,112.67305145253317,Straighten your arm; Do not bend your knee too much; Keep your back straight
12336,88.88227815698082,66.80448653088766,118.30831149811627,Straighten your arm; Do not bend your knee too much; Keep your back straight
12337,94.41570240474195,66.8078223301955,121.09365153028834,Straighten your arm; Do not bend your knee too much; Keep your back straight
12338,97.87559396953716,72.43573119698519,122.48083420286802,Straighten your arm; Do not bend your knee too much; Keep your back straight
12339,99.80020368215331,87.86998769619585,127.82130548446082,Straighten your arm; Do not bend your knee too much; Keep your back straight
12340,119.78237321477374,94.28004474836546,126.27304719228668,Straighten your arm; Do not bend your knee too much; Keep your back straight
12341,140.75701919584225,99.310235659278,126.96779247857515,Straighten your arm; Do not bend your knee too much; Keep your back straight
12342,143.33657389126904,106.83301978595847,131.6974884861173,Straighten your arm; Do not bend your knee too much; Keep your back straight
12343,131.2733048263907,119.44797688204677,137.2853958814247,Straighten your arm; Do not bend your knee too much; Keep your back straight
12344,127.77820790351164,130.15344319770603,143.07371100633034,Straighten your arm; Do not bend your knee too much; Keep your back straight
12345,132.23016250445195,136.63975077383424,146.66960449193493,Straighten your arm; Do not bend your knee too much; Keep your back straight
12346,135.35460646722137,141.69785769476684,149.80176508876397,Straighten your arm; Do not bend your knee too much; Keep your back straight
12347,135.6528119343623,141.32332964384628,148.66846377149537,Straighten your arm; Do not bend your knee too much; Keep your back straight
12348,131.78656724529716,137.2095439289364,146.27966648675957,Straighten your arm; Do not bend your knee too much; Keep your back straight
12349,128.79156573703938,135.5580187862143,145.04680561881327,Straighten your arm; Do not bend your knee too much; Keep your back straight
12350,127.8045285530705,135.24446734963166,144.83896305500767,Straighten your arm; Do not bend your knee too much; Keep your back straight
12351,125.7049699939601,134.92504670828808,144.74541871838193,Straighten your arm; Do not bend your knee too much; Keep your back straight
12352,124.54636850140234,134.63544546971858,144.66326499755556,Straighten your arm; Do not bend your knee too much; Keep your back straight
12353,123.63961802010111,134.44212541221623,144.66165770239766,Straighten your arm; Do not bend your knee too much; Keep your back straight
12354,121.19386565745005,134.52733479667074,144.7801584491917,Straighten your arm; Do not bend your knee too much; Keep your back straight
12355,119.69770989241997,134.61047979304897,144.84434167966432,Straighten your arm; Do not bend your knee too much; Keep your back straight
12356,118.58089921008518,134.7336859410769,144.80072667504302,Straighten your arm; Do not bend your knee too much; Keep your back straight
12357,118.61582112339386,134.87622867844638,144.753270765252,Straighten your arm; Do not bend your knee too much; Keep your back straight
12358,119.3677886985156,134.97064371348358,144.6253396679048,Straighten your arm; Do not bend your knee too much; Keep your back straight
12359,120.15962832447545,135.23124529863017,144.63775812995462,Straighten your arm; Do not bend your knee too much; Keep your back straight
12360,120.66346933104256,135.26803809392402,144.5395141920897,Straighten your arm; Do not bend your knee too much; Keep your back straight
12361,121.23760163568919,135.3253556840237,144.51985169544577,Straighten your arm; Do not bend your knee too much; Keep your back straight
12362,122.38665072717939,135.3819455363195,144.53344557582827,Straighten your arm; Do not bend your knee too much; Keep your back straight
12363,123.05695522780773,135.4567441642966,144.60301308535298,Straighten your arm; Do not bend your knee too much; Keep your back straight
12364,123.65077245526014,135.5261794161723,144.60483834378758,Straighten your arm; Do not bend your knee too much; Keep your back straight
12365,124.10480977772615,135.62565644392018,144.73045422823859,Straighten your arm; Do not bend your knee too much; Keep your back straight
12366,125.11674239232343,135.83131764732178,144.96423120276043,Straighten your arm; Do not bend your knee too much; Keep your back straight
12367,125.17388078233017,135.94716595443245,145.13167545524252,Straighten your arm; Do not bend your knee too much; Keep your back straight
12368,125.4277949690015,136.0635609353542,145.2497266914389,Straighten your arm; Do not bend your knee too much; Keep your back straight
12369,125.79823881404988,136.24225179887748,145.46198326048372,Straighten your arm; Do not bend your knee too much; Keep your back straight
12370,126.12216661496265,136.36455890432504,145.60797223511878,Straighten your arm; Do not bend your knee too much; Keep your back straight
12371,126.24464635368304,136.46928715636597,145.76438917926308,Straighten your arm; Do not bend your knee too much; Keep your back straight
12372,126.13966703871661,136.54507946173672,145.83558883442032,Straighten your arm; Do not bend your knee too much; Keep your back straight
12373,126.24483255553072,136.62369919673955,145.92410585392423,Straighten your arm; Do not bend your knee too much; Keep your back straight
12374,126.23231583554907,136.70627738933044,146.05005444719936,Straighten your arm; Do not bend your knee too much; Keep your back straight
12375,126.28747374345589,136.75289896074045,146.1015873899417,Straighten your arm; Do not bend your knee too much; Keep your back straight
12376,126.35952167571588,136.78461698731695,146.12906324280112,Straighten your arm; Do not bend your knee too much; Keep your back straight
12377,126.38379009278441,136.80267655083733,146.13250464438136,Straighten your arm; Do not bend your knee too much; Keep your back straight
12378,126.28227891144147,136.82412861455305,146.11029372264096,Straighten your arm; Do not bend your knee too much; Keep your back straight
12379,126.24714883732713,136.85027820032295,146.12757130713965,Straighten your arm; Do not bend your knee too much; Keep your back straight
12380,126.16562825757707,136.87513698263118,146.13071967543414,Straighten your arm; Do not bend your knee too much; Keep your back straight
12381,126.17084995331828,136.90887678044203,146.1286346596248,Straighten your arm; Do not bend your knee too much; Keep your back straight
12382,126.4707268251572,136.92527774011637,146.14446469735734,Straighten your arm; Do not bend your knee too much; Keep your back straight
12383,126.46030131611232,136.9362458710753,146.15913549956474,Straighten your arm; Do not bend your knee too much; Keep your back straight
12384,126.47517331029954,136.95106230587766,146.1682525760957,Straighten your arm; Do not bend your knee too much; Keep your back straight
12385,126.42775943341917,136.94702664569576,146.17258758229556,Straighten your arm; Do not bend your knee too much; Keep your back straight
12386,126.44494703239353,136.94265501907327,146.18484552025706,Straighten your arm; Do not bend your knee too much; Keep your back straight
12387,126.38205678836093,136.9542170477584,146.19154978891825,Straighten your arm; Do not bend your knee too much; Keep your back straight
12388,126.38294988561186,136.94247793038107,146.1926446431939,Straighten your arm; Do not bend your knee too much; Keep your back straight
12389,126.33070085726825,136.93498538410475,146.1861698828255,Straighten your arm; Do not bend your knee too much; Keep your back straight
12390,126.48788748712427,136.9282669666029,146.20262526712787,Straighten your arm; Do not bend your knee too much; Keep your back straight
12391,126.45396743104418,136.9246138062307,146.19030415308242,Straighten your arm; Do not bend your knee too much; Keep your back straight
12392,126.5140390425598,136.92983903934942,146.20279698122434,Straighten your arm; Do not bend your knee too much; Keep your back straight
12393,126.54160898520173,136.94508021057598,146.22240392462774,Straighten your arm; Do not bend your knee too much; Keep your back straight
12394,126.56650912518542,136.96248865161442,146.22839285362835,Straighten your arm; Do not bend your knee too much; Keep your back straight
12395,126.52422187550026,136.98405397924526,146.24720821565674,Straighten your arm; Do not bend your knee too much; Keep your back straight
12396,126.69912696815126,137.00849189667025,146.3106062145661,Straighten your arm; Do not bend your knee too much; Keep your back straight
12397,126.72923680446989,137.03786882714277,146.34855310367422,Straighten your arm; Do not bend your knee too much; Keep your back straight
12398,126.77629730261668,137.06023574494574,146.37315958129736,Straighten your arm; Do not bend your knee too much; Keep your back straight
12399,126.7833272705905,137.08007020963078,146.39591569432466,Straighten your arm; Do not bend your knee too much; Keep your back straight
12400,126.84461748322947,137.10211777262217,146.42592047200708,Straighten your arm; Do not bend your knee too much; Keep your back straight
12401,126.820186868005,137.14093598188472,146.4767885191715,Straighten your arm; Do not bend your knee too much; Keep your back straight
12402,126.85585861240584,137.1678355963954,146.51480382777203,Straighten your arm; Do not bend your knee too much; Keep your back straight
12403,126.89860103515115,137.1899531911401,146.54258746309887,Straighten your arm; Do not bend your knee too much; Keep your back straight
12404,126.95854847743378,137.19802077506222,146.55405389365015,Straighten your arm; Do not bend your knee too much; Keep your back straight
12405,126.89883638860698,137.21722965945492,146.5717830111631,Straighten your arm; Do not bend your knee too much; Keep your back straight
12406,126.90099930442025,137.22093768332093,146.58104113165834,Straighten your arm; Do not bend your knee too much; Keep your back straight
12407,126.8473639448192,137.2359912687339,146.59544482840428,Straighten your arm; Do not bend your knee too much; Keep your back straight
12408,126.85267572317503,137.23864237469567,146.60126286964075,Straighten your arm; Do not bend your knee too much; Keep your back straight
12409,126.76191438856159,137.26707414295524,146.6441409746173,Straighten your arm; Do not bend your knee too much; Keep your back straight
12410,126.73821179584087,137.27860581318728,146.66423425989163,Straighten your arm; Do not bend your knee too much; Keep your back straight
12411,126.69198849513799,137.2976695701821,146.68480926835008,Straighten your arm; Do not bend your knee too much; Keep your back straight
12412,126.73674702294493,137.2975099746474,146.68884420522716,Straighten your arm; Do not bend your knee too much; Keep your back straight
12413,126.75817762175869,137.31476741137655,146.71704801282362,Straighten your arm; Do not bend your knee too much; Keep your back straight
12414,126.7759159505974,137.32562942958776,146.73493973216083,Straighten your arm; Do not bend your knee too much; Keep your back straight
12415,126.74655624113024,137.33769193549844,146.75345397845715,Straighten your arm; Do not bend your knee too much; Keep your back straight
12416,126.78000263523357,137.3400228625034,146.75664874999816,Straighten your arm; Do not bend your knee too much; Keep your back straight
12417,126.71599844366598,137.35287255647,146.77595251272476,Straighten your arm; Do not bend your knee too much; Keep your back straight
12418,126.74939085044487,137.35652600926292,146.78608079367987,Straighten your arm; Do not bend your knee too much; Keep your back straight
12419,126.72860487699613,137.36475163688525,146.79928907169267,Straighten your arm; Do not bend your knee too much; Keep your back straight
12420,126.7425748367291,137.37019712552222,146.80769018997088,Straighten your arm; Do not bend your knee too much; Keep your back straight
12421,126.73526962929134,137.37703565603783,146.81375411142278,Straighten your arm; Do not bend your knee too much; Keep your back straight
12422,126.7311046544202,137.38447649438154,146.82770288456595,Straighten your arm; Do not bend your knee too much; Keep your back straight
12423,126.68299808249186,137.39776642751937,146.84265038987573,Straighten your arm; Do not bend your knee too much; Keep your back straight
12424,126.68675982453311,137.40735842283672,146.8573886759635,Straighten your arm; Do not bend your knee too much; Keep your back straight
12425,126.68546690845335,137.42059685683705,146.87726821810915,Straighten your arm; Do not bend your knee too much; Keep your back straight
12426,126.73859567610788,137.42314764197104,146.8865464949674,Straighten your arm; Do not bend your knee too much; Keep your back straight
12427,126.71971165294191,137.43380518917846,146.8989101712886,Straighten your arm; Do not bend your knee too much; Keep your back straight
12428,126.74836378935197,137.43680173270383,146.9061439109035,Straighten your arm; Do not bend your knee too much; Keep your back straight
12429,126.69651321039419,137.4482012320691,146.9251784246363,Straighten your arm; Do not bend your knee too much; Keep your back straight
12430,126.79392002678345,137.45504511474118,146.93894946155785,Straighten your arm; Do not bend your knee too much; Keep your back straight
12431,126.81615220001167,137.4664166589645,146.9564852574353,Straighten your arm; Do not bend your knee too much; Keep your back straight
12432,126.87003536633601,137.47572725274208,146.9691443603968,Straighten your arm; Do not bend your knee too much; Keep your back straight
12433,126.84742107016599,137.48421793775523,146.98206921384542,Straighten your arm; Do not bend your knee too much; Keep your back straight
12434,126.85607641670711,137.49037717834523,146.99331302546256,Straighten your arm; Do not bend your knee too much; Keep your back straight
12435,126.8594091654967,137.50399912080255,147.0110520561731,Straighten your arm; Do not bend your knee too much; Keep your back straight
12436,127.00099340226149,137.50960471556385,147.02149013489895,Straighten your arm; Do not bend your knee too much; Keep your back straight
12437,127.03924864026824,137.52493973623692,147.03865781980662,Straighten your arm; Do not bend your knee too much; Keep your back straight
12438,127.06973130450609,137.5352917115744,147.0527752013447,Straighten your arm; Do not bend your knee too much; Keep your back straight
12439,127.11704421246901,137.55021286885687,147.06590689750843,Straighten your arm; Do not bend your knee too much; Keep your back straight
12440,127.20181403633063,137.56625306923704,147.0795888904304,Straighten your arm; Do not bend your knee too much; Keep your back straight
12441,127.2379035478306,137.58473988138041,147.09552296929988,Straighten your arm; Do not bend your knee too much; Keep your back straight
12442,127.33489225153353,137.60488130821668,147.11553566159176,Straighten your arm; Do not bend your knee too much; Keep your back straight
12443,127.31699627584317,137.62058700229898,147.12933998312394,Straighten your arm; Do not bend your knee too much; Keep your back straight
12444,127.35751614090861,137.62825741888167,147.13727698550966,Straighten your arm; Do not bend your knee too much; Keep your back straight
12445,127.30716861691369,137.6402396472166,147.1501745125913,Straighten your arm; Do not bend your knee too much; Keep your back straight
12446,127.36543684894303,137.6490745525394,147.16259766916377,Straighten your arm; Do not bend your knee too much; Keep your back straight
12447,127.36650049522171,137.66227736093504,147.17544200884038,Straighten your arm; Do not bend your knee too much; Keep your back straight
12448,127.41710308457417,137.66894943353918,147.18231893927472,Straighten your arm; Do not bend your knee too much; Keep your back straight
12449,127.42134791445591,137.68001094632635,147.19313345993965,Straighten your arm; Do not bend your knee too much; Keep your back straight
12450,127.43452256858329,137.68962095106824,147.2080077817697,Straighten your arm; Do not bend your knee too much; Keep your back straight
12451,127.39533093941283,137.69456813907576,147.2155197080846,Straighten your arm; Do not bend your knee too much; Keep your back straight
12452,127.37030326040872,137.69376213767762,147.219802343494,Straighten your arm; Do not bend your knee too much; Keep your back straight
12453,127.29048070201888,137.69494503030074,147.22692606355022,Straighten your arm; Do not bend your knee too much; Keep your back straight
12454,127.24456875527198,137.70783795804113,147.25345963087256,Straighten your arm; Do not bend your knee too much; Keep your back straight
12455,126.91782558771732,137.71425012537483,147.26735773926737,Straighten your arm; Do not bend your knee too much; Keep your back straight
12456,126.65769285373527,137.71051621264235,147.26339295553507,Straighten your arm; Do not bend your knee too much; Keep your back straight
12457,126.50047450551946,137.70396872407713,147.26926159210194,Straighten your arm; Do not bend your knee too much; Keep your back straight
12458,126.39472342679291,137.7099047272255,147.2854847343796,Straighten your arm; Do not bend your knee too much; Keep your back straight
12459,126.26891374557317,137.7056540043096,147.28541476597732,Straighten your arm; Do not bend your knee too much; Keep your back straight
12460,123.42659206356025,137.54209565510823,147.0683554758311,Straighten your arm; Do not bend your knee too much; Keep your back straight
12461,121.81763343043465,137.43318759939092,146.91062686330358,Straighten your arm; Do not bend your knee too much; Keep your back straight
12462,120.78974405946612,137.37189127041307,146.82697140134877,Straighten your arm; Do not bend your knee too much; Keep your back straight
12463,120.06655387219396,137.33323841458594,146.76102521299669,Straighten your arm; Do not bend your knee too much; Keep your back straight
12464,119.54408989280608,137.30709148016402,146.72503977849556,Straighten your arm; Do not bend your knee too much; Keep your back straight
12465,119.04724641448462,137.29160497083478,146.70217824545514,Straighten your arm; Do not bend your knee too much; Keep your back straight
12466,118.5700222549886,137.2813356549968,146.69196573201432,Straighten your arm; Do not bend your knee too much; Keep your back straight
12467,118.15468205454508,137.26775435350766,146.67748274668605,Straighten your arm; Do not bend your knee too much; Keep your back straight
12468,117.8649351899036,137.25909748790306,146.66919507490908,Straighten your arm; Do not bend your knee too much; Keep your back straight
12469,117.74276263145362,137.24328730353358,146.6582741789867,Straighten your arm; Do not bend your knee too much; Keep your back straight
12470,117.61688551401605,137.22639976215615,146.64781069707604,Straighten your arm; Do not bend your knee too much; Keep your back straight
12471,117.42622225312726,137.20783886141828,146.63739990154824,Straighten your arm; Do not bend your knee too much; Keep your back straight
12472,117.24386878408501,137.19322997610925,146.6300049079285,Straighten your arm; Do not bend your knee too much; Keep your back straight
12473,117.12790219350117,137.18269024841433,146.62223721623567,Straighten your arm; Do not bend your knee too much; Keep your back straight
12474,117.04285660062433,137.17523937200778,146.61484651030653,Straighten your arm; Do not bend your knee too much; Keep your back straight
12475,116.95524446406682,137.16819281678696,146.60944078611192,Straighten your arm; Do not bend your knee too much; Keep your back straight
12476,116.82813190664919,137.1634828799715,146.60603197285184,Straighten your arm; Do not bend your knee too much; Keep your back straight
12477,116.6797221304398,137.16398413546796,146.6092292840298,Straighten your arm; Do not bend your knee too much; Keep your back straight
12478,116.53123403506862,137.1658673864086,146.61418146703832,Straighten your arm; Do not bend your knee too much; Keep your back straight
12479,116.48044925113729,137.16694308194081,146.61595017923923,Straighten your arm; Do not bend your knee too much; Keep your back straight
12480,116.42403413209065,137.16808982497682,146.61736706020113,Straighten your arm; Do not bend your knee too much; Keep your back straight
12481,116.19293350722307,137.1687716567143,146.6187952030819,Straighten your arm; Do not bend your knee too much; Keep your back straight
12482,115.93551413314411,137.16339708339623,146.61310180422274,Straighten your arm; Do not bend your knee too much; Keep your back straight
12483,115.72920157581703,137.15806221338391,146.61029941983315,Straighten your arm; Do not bend your knee too much; Keep your back straight
12484,115.61660714505155,137.152777000613,146.6071998119907,Straighten your arm; Do not bend your knee too much; Keep your back straight
12485,115.44477900934568,137.14761555805694,146.6047562325382,Straighten your arm; Do not bend your knee too much; Keep your back straight
12486,115.37401084363259,137.1462972222415,146.60399066313047,Straighten your arm; Do not bend your knee too much; Keep your back straight
12487,115.16173597572,137.1409196013638,146.59501878634276,Straighten your arm; Do not bend your knee too much; Keep your back straight
12488,115.15127423885845,137.14127476444895,146.5945164825329,Straighten your arm; Do not bend your knee too much; Keep your back straight
12489,115.13638489210736,137.14152069306007,146.5941805641809,Straighten your arm; Do not bend your knee too much; Keep your back straight
12490,115.029647333575,137.1395362412472,146.5944534514042,Straighten your arm; Do not bend your knee too much; Keep your back straight
12491,115.01203678032431,137.1367866905467,146.59360302304304,Straighten your arm; Do not bend your knee too much; Keep your back straight
12492,114.97885056634337,137.1409287607298,146.59697287134858,Straighten your arm; Do not bend your knee too much; Keep your back straight
12493,114.93174379436954,137.14379248611024,146.59834371950004,Straighten your arm; Do not bend your knee too much; Keep your back straight
12494,114.84262006573874,137.1414032736516,146.59781119048856,Straighten your arm; Do not bend your knee too much; Keep your back straight
12495,114.827171843239,137.1358939956882,146.59544624562992,Straighten your arm; Do not bend your knee too much; Keep your back straight
12496,114.81579370833883,137.1321100071543,146.59421403770128,Straighten your arm; Do not bend your knee too much; Keep your back straight
12497,114.76807769665744,137.12956599278715,146.59351968472126,Straighten your arm; Do not bend your knee too much; Keep your back straight
12498,114.67707646416926,137.12621040092998,146.59176298907886,Straighten your arm; Do not bend your knee too much; Keep your back straight
12499,114.47516267835645,137.11952507738238,146.5908935145017,Straighten your arm; Do not bend your knee too much; Keep your back straight
12500,114.37539961611066,137.11219155051313,146.58562552296533,Straighten your arm; Do not bend your knee too much; Keep your back straight
12501,114.26140158411351,137.10937436284686,146.5851095238927,Straighten your arm; Do not bend your knee too much; Keep your back straight
12502,114.22379242797646,137.1064148112206,146.5839512992087,Straighten your arm; Do not bend your knee too much; Keep your back straight
12503,114.09718248042884,137.10082258688232,146.58280419056427,Straighten your arm; Do not bend your knee too much; Keep your back straight
12504,113.97948730246212,137.09634299296462,146.581936312176,Straighten your arm; Do not bend your knee too much; Keep your back straight
12505,113.7858406717356,137.0913413819139,146.58209417807575,Straighten your arm; Do not bend your knee too much; Keep your back straight
12506,113.66319050483142,137.08702491107852,146.58147777029168,Straighten your arm; Do not bend your knee too much; Keep your back straight
12507,113.5300974889696,137.08451996805022,146.5820029771524,Straighten your arm; Do not bend your knee too much; Keep your back straight
12508,113.49493035970632,137.08185352825438,146.5807130873907,Straighten your arm; Do not bend your knee too much; Keep your back straight
12509,113.47828814464542,137.0795174232086,146.57840950628034,Straighten your arm; Do not bend your knee too much; Keep your back straight
12510,113.45468558271384,137.07384104556238,146.57385721555548,Straighten your arm; Do not bend your knee too much; Keep your back straight
